NAICS Code,Industry,Emission Factor (Without Margins)_USD,Emission Factor (Without Margins)_CO2e,Material Type,Weight (kg),Emission Factor per kg (CO2e),Predicted Production Emissions,Logistics Emissions,Total Emissions,Transport Mode
492110,Couriers and Express Delivery Services,7.6e-09,0.303,Plastic,7,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,0.263,0.303,Plastic,6,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,5.49e-10,0.303,Plastic,2,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,5.49e-10,0.303,Plastic,4,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,4.53e-09,0.303,Plastic,8,2.5,2.5,0.0838563504755357,2.583856350475536,land
492210,Local Messengers and Local Delivery,3.35e-10,0.303,Plastic,1,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,5.49e-10,0.303,Plastic,10,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,1.19e-07,0.303,Plastic,9,2.5,2.5,0.0838563504755357,2.583856350475536,air
492110,Couriers and Express Delivery Services,1.19e-07,0.303,Plastic,6,2.5,2.5,0.0838563504755357,2.583856350475536,air
492210,Local Messengers and Local Delivery,3.35e-10,0.303,Plastic,10,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,5.49e-10,0.303,Plastic,4,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,0.263,0.303,Plastic,2,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,5.49e-10,0.303,Plastic,8,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,4.53e-09,0.303,Plastic,5,2.5,2.5,0.0838563504755357,2.583856350475536,land
492110,Couriers and Express Delivery Services,5.49e-10,0.303,Plastic,7,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,5.49e-10,0.303,Plastic,2,2.5,2.5,0.0838563504755357,2.583856350475536,water
492110,Couriers and Express Delivery Services,4.53e-09,0.303,Plastic,3,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,1,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,1,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,5,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,0.000206,0.222,Shoes,8,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,2,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,2,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,4,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,9,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,3,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,7,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,8,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,0.000206,0.222,Shoes,6,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,9,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,7,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,10,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,3,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,7,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,2,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,8,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,10,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,7,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,0.000206,0.222,Shoes,5,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,1,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,0.000206,0.222,Shoes,6,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,0.000206,0.222,Shoes,4,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,8,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,8,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,4,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,6,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,2,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,6,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,9,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,6,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,0.000206,0.222,Shoes,1,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,7,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,0.000206,0.222,Shoes,5,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,4,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,2,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,8,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,2,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,4,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,10,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,0.000206,0.222,Shoes,1,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,1,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,6,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,4,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,0.000206,0.222,Shoes,3,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,0.000206,0.222,Shoes,10,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,4,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,0.000206,0.222,Shoes,2,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,9,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,4,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,10,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,4,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,4,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,6,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,0.000206,0.222,Shoes,3,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,10,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,1,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,0.000206,0.222,Shoes,5,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,3,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,3,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,9,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,5,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,3,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,2,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,1,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,3,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,0.000206,0.222,Shoes,1,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,6,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,4,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,10,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,6,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,1,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,0.000206,0.222,Shoes,3,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,5,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,0.000206,0.222,Shoes,1,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,3,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,7,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,9,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,2,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,2,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,8,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,8,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,6,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,9,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,10,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,2,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,8,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,9,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,4,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,10,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,1,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,9,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,5,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,8,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,1,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,0.000206,0.222,Shoes,1,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,8,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,0.000206,0.222,Shoes,7,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,0.000206,0.222,Shoes,7,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,2,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,8,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,8,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,0.000206,0.222,Shoes,2,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,0.000206,0.222,Shoes,2,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,6,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,10,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,3,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,2,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,3,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,0.000206,0.222,Shoes,5,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,10,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,10,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,9,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,6,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,7,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,10,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,9,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,5,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,8,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,9,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,0.000206,0.222,Shoes,10,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,7,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,2,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,2,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,0.000206,0.222,Shoes,9,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,4,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,7,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,0.000206,0.222,Shoes,8,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,0.000206,0.222,Shoes,4,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,7,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,6,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,8,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,7,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,7,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,0.000206,0.222,Shoes,2,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,6,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,7,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,6,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,5,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,6,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,3,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,8,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,0.000206,0.222,Shoes,2,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,0.000206,0.222,Shoes,2,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,2,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,2,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,7,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,2,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,0.000206,0.222,Shoes,6,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,3,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,9,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,0.000206,0.222,Shoes,1,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,0.000206,0.222,Shoes,10,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,9,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,9,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,6,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,0.000206,0.222,Shoes,2,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,7,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,0.000206,0.222,Shoes,6,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,7,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,1,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,5,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,10,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,5,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,6,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,2,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,10,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,9,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,4,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,3,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,8,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,4,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,2,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,6,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,0.000206,0.222,Shoes,9,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,6,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,0.000206,0.222,Shoes,2,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,5,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,10,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,0.000206,0.222,Shoes,4,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,7,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,9,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,10,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,10,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,9,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,1,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,0.000206,0.222,Shoes,10,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,0.000206,0.222,Shoes,5,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,1,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,3,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,5,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,5,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,6,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,6,2.5,2.5,0.0838563504755357,2.583856350475536,air
316210,Footwear Manufacturing,2.56e-09,0.222,Shoes,1,2.5,2.5,0.0838563504755357,2.583856350475536,water
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,3,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,4.06e-08,0.222,Shoes,3,2.5,2.5,0.0838563504755357,2.583856350475536,land
316210,Footwear Manufacturing,2.26e-10,0.222,Shoes,10,2.5,2.5,0.0838563504755357,2.583856350475536,air
488991,Packing and Crating,1.16e-08,0.162,Wood,7,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,2,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,3,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,1,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,2,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,9,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,4,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,7,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,7,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,8,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,6,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,3,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,6,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,5,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,6,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,10,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,10,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,2,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
